Rk,Player,League,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_per90,Ast_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
279,Josema,La Liga,es ESP,DF,Elche,25,1996,6,1,183,2,0,0,0,0,0,0,0,0,0,0,0.1,0.1,1,2,0,0,0,0,0,0,0,0.05,0.05,0,0.05,3,2,1,1,1,0,2,0,2,1,1,0,0,3,11,0
280,Luka Jović,La Liga,rs SRB,FW,Real Madrid,23,1997,15,1,369,4.1,1,3,4,1,0,0,1,0,2.3,2.3,0.8,3.1,4,7,17,0.24,0.73,0.98,0.24,0.98,0.56,0.2,0.76,0.56,0.76,1,1,0,1,0,0,1,0,1,3,0,3,1,2,4,0
281,Miguel Juan Llambrich,La Liga,es ESP,DF,Espanyol,25,1996,2,1,70,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,,0,1,0,1,0,2,5,0
282,José Juan Macías,La Liga,mx MEX,FWMF,Getafe,21,1999,7,2,201,2.2,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,1,5,19,0,0,0,0,0,0.06,0,0.06,0.06,0.06,1,0,0,0,1,0,1,0,1,1,0,1,1,2,0,0
283,Juanmi,La Liga,es ESP,FW,Betis,28,1993,33,26,2131,23.7,16,4,20,16,0,0,5,0,11.1,11.1,2.9,14,26,38,107,0.68,0.17,0.84,0.68,0.84,0.47,0.12,0.59,0.47,0.59,39,25,11,19,9,19,49,38.8,30,24,1,23,9,48,10,1
284,Lago Junior,La Liga,ci CIV,FWMF,Mallorca,30,1990,6,1,177,2,0,0,0,0,0,0,0,0,0.6,0.6,0,0.6,13,3,17,0,0,0,0,0,0.28,0,0.28,0.28,0.28,3,2,3,0,0,3,5,60,2,0,0,0,2,5,2,0
285,Vinicius Júnior,La Liga,br BRA,FW,Real Madrid,21,2000,35,30,2690,29.9,17,10,27,17,0,0,6,0,12.3,12.3,8,20.3,225,123,485,0.57,0.33,0.9,0.57,0.9,0.41,0.27,0.68,0.41,0.68,46,24,23,19,4,15,50,30,35,25,0,25,6,52,6,0
286,Jutglà,La Liga,es ESP,FW,Barcelona,22,1999,6,4,301,3.3,1,0,1,1,0,0,1,0,1.6,1.6,0.2,1.8,10,4,38,0.3,0,0.3,0.3,0.3,0.48,0.07,0.55,0.48,0.55,2,1,0,1,1,0,1,0,1,2,0,2,1,3,1,0
287,Jens Jønsson,La Liga,dk DEN,MF,Cádiz,28,1993,22,17,1303,14.5,0,1,1,0,0,0,3,0,0.4,0.4,0.9,1.3,4,20,13,0,0.07,0.07,0,0.07,0.03,0.06,0.09,0.03,0.09,40,29,22,17,1,17,35,48.6,18,17,7,10,34,74,32,0
288,Lee Kangin,La Liga,kr KOR,MFFW,Mallorca,20,2001,30,15,1411,15.7,1,2,3,1,0,0,4,1,1.5,1.5,2.1,3.6,32,48,64,0.06,0.13,0.19,0.06,0.19,0.09,0.13,0.23,0.09,0.23,13,6,2,9,2,5,29,17.2,24,11,1,10,5,18,7,0
289,Kike,La Liga,es ESP,FW,Osasuna,31,1989,33,18,1862,20.7,5,1,6,4,1,1,2,0,6.7,5.9,2,8,26,36,144,0.24,0.05,0.29,0.19,0.24,0.32,0.1,0.42,0.29,0.38,11,7,3,4,4,3,23,13,20,10,1,9,3,14,12,0
290,Koba Koindredi,La Liga,fr FRA,MF,Valencia,19,2001,10,1,181,2,0,0,0,0,0,0,1,0,0,0,0.1,0.1,2,5,5,0,0,0,0,0,0.01,0.06,0.07,0.01,0.07,4,3,2,1,1,2,6,33.3,4,3,0,3,4,8,5,0
291,Koke,La Liga,es ESP,MF,Atlético Madrid,29,1992,31,29,2508,27.9,1,2,3,1,0,0,6,0,1,1,1.5,2.4,28,197,53,0.04,0.07,0.11,0.04,0.11,0.03,0.05,0.09,0.03,0.09,55,30,19,29,7,26,63,41.3,37,21,5,16,24,79,31,1
292,Luca Koleosho,La Liga,ca CAN,FW,Espanyol,16,2004,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
293,Geoffrey Kondogbia,La Liga,cf CTA,MFDF,Atlético Madrid,28,1993,28,21,1882,20.9,1,2,3,1,0,0,13,2,0.4,0.4,0.9,1.3,11,76,7,0.05,0.1,0.14,0.05,0.14,0.02,0.04,0.06,0.02,0.06,74,44,25,40,9,21,49,42.9,28,16,5,11,44,118,24,0
294,Jules Koundé,La Liga,fr FRA,DF,Sevilla,22,1998,32,31,2736,30.4,2,1,3,2,0,0,2,2,1.1,1.1,2.3,3.4,48,168,35,0.07,0.03,0.1,0.07,0.1,0.04,0.08,0.11,0.04,0.11,40,17,27,10,3,18,28,64.3,10,33,18,15,21,61,101,2
295,Toni Kroos,La Liga,de GER,MF,Real Madrid,31,1990,28,25,2103,23.4,1,3,4,1,0,0,4,0,2.2,2.2,3.2,5.4,40,277,38,0.04,0.13,0.17,0.04,0.17,0.09,0.14,0.23,0.09,0.23,34,26,13,17,4,14,36,38.9,22,16,3,13,12,46,13,1
296,Takefusa Kubo,La Liga,jp JPN,FWMF,Mallorca,20,2001,28,17,1605,17.8,1,0,1,1,0,0,4,0,2.8,2.8,3,5.7,65,68,107,0.06,0,0.06,0.06,0.06,0.15,0.17,0.32,0.15,0.32,31,19,12,14,5,10,24,41.7,14,24,3,21,8,39,4,0
297,Víctor Laguardia,La Liga,es ESP,DF,Alavés,31,1989,34,34,3042,33.8,3,2,5,3,0,0,9,0,2,2,0.9,2.9,2,72,3,0.09,0.06,0.15,0.09,0.15,0.06,0.03,0.09,0.06,0.09,29,16,21,8,0,19,30,63.3,11,36,24,12,27,56,151,1
298,Diego Lainez,La Liga,mx MEX,FW,Betis,21,2000,7,1,140,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,4,3,11,0,0,0,0,0,0.06,0.23,0.3,0.06,0.3,1,1,0,1,0,0,3,0,3,3,0,3,1,2,0,0
299,Érik Lamela,La Liga,ar ARG,FWMF,Sevilla,29,1992,20,10,1015,11.3,5,2,7,5,0,0,5,0,3.1,3.1,1.7,4.8,26,62,90,0.44,0.18,0.62,0.44,0.62,0.27,0.15,0.42,0.27,0.42,31,18,12,14,5,10,29,34.5,19,11,0,11,5,36,3,0
300,Latasa,La Liga,es ESP,FW,Real Madrid,20,2001,1,0,9,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,1,0,0,0,0,0,0.64,0,0.64,0.64,0.64,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
301,Toni Lato,La Liga,es ESP,DF,Valencia,23,1997,11,7,590,6.6,0,1,1,0,0,0,5,0,0,0,0.5,0.5,8,29,17,0,0.15,0.15,0,0.15,0,0.08,0.08,0,0.08,17,12,12,3,2,9,16,56.3,7,6,0,6,8,25,14,0
302,Robin Le Normand,La Liga,fr FRA,DF,Real Sociedad,24,1996,37,37,3330,37,1,1,2,1,0,0,6,0,1.5,1.5,0.5,2,27,115,4,0.03,0.03,0.05,0.03,0.05,0.04,0.01,0.05,0.04,0.05,49,32,36,8,5,28,36,77.8,8,34,22,12,48,97,125,0
303,Jeremías Ledesma,La Liga,ar ARG,GK,Cádiz,28,1993,38,38,3420,38,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,3,4,75,1,0,0,0,1,4,21,4
304,Wu Lei,La Liga,cn CHN,FWMF,Espanyol,29,1991,23,4,474,5.3,1,0,1,1,0,0,0,0,1.1,1.1,0.9,1.9,8,6,21,0.19,0,0.19,0.19,0.19,0.2,0.17,0.37,0.2,0.37,3,2,1,2,0,3,8,37.5,5,4,0,4,4,7,3,0
305,Florian Lejeune,La Liga,fr FRA,DF,Alavés,30,1991,30,30,2699,30,0,0,0,0,0,0,9,1,1.5,1.5,0.2,1.7,6,74,4,0,0,0,0,0,0.05,0.01,0.06,0.05,0.06,33,24,22,10,1,12,20,60,8,30,19,11,31,64,158,0
306,Iñigo Lekue,La Liga,es ESP,DF,Athletic Club,28,1993,25,22,1925,21.4,0,2,2,0,0,0,3,0,0.1,0.1,2.3,2.5,52,84,72,0,0.09,0.09,0,0.09,0.01,0.11,0.11,0.01,0.11,32,23,16,12,4,22,44,50,22,37,12,25,23,55,63,0
307,Thomas Lemar,La Liga,fr FRA,MF,Atlético Madrid,25,1995,24,17,1440,16,4,5,9,4,0,0,2,0,3.4,3.4,3.3,6.8,54,95,92,0.25,0.31,0.56,0.25,0.56,0.21,0.21,0.42,0.21,0.42,24,14,9,12,3,8,23,34.8,15,18,0,18,8,32,11,0
308,Ruben Lendinez,La Liga,es ESP,DF,Valencia,18,2003,4,1,137,1.5,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,3,3,1,2,0,3,8,37.5,5,4,0,4,2,5,6,0
309,Clément Lenglet,La Liga,fr FRA,DF,Barcelona,26,1995,21,7,826,9.2,0,1,1,0,0,0,4,0,0.2,0.2,0.3,0.5,19,80,1,0,0.11,0.11,0,0.11,0.02,0.04,0.05,0.02,0.05,20,11,11,7,2,8,13,61.5,5,7,3,4,13,33,21,0
310,Javier Llabrés,La Liga,es ESP,FWMF,Mallorca,18,2002,5,1,132,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,5,15,0,0,0,0,0,0.08,0.09,0.17,0.08,0.17,2,1,0,1,1,1,2,50,1,1,0,1,0,2,0,0
311,Marcos Llorente,La Liga,es ESP,MFDF,Atlético Madrid,26,1995,29,29,2447,27.2,0,2,2,0,0,0,5,0,0.7,0.7,2.6,3.3,63,81,181,0,0.07,0.07,0,0.07,0.02,0.1,0.12,0.02,0.12,51,23,25,22,4,28,43,65.1,15,33,10,23,27,78,44,0
312,Giovani Lo Celso,La Liga,ar ARG,FWMF,Villarreal,25,1996,16,11,994,11,1,1,2,1,0,0,3,0,1.1,1.1,2.4,3.5,33,68,71,0.09,0.09,0.18,0.09,0.18,0.1,0.22,0.32,0.1,0.32,22,12,8,10,4,9,22,40.9,13,4,0,4,5,27,3,0
313,Julen Lobete,La Liga,es ESP,FWMF,Real Sociedad,20,2000,13,2,284,3.2,2,0,2,2,0,0,0,0,1,1,0,1,3,4,29,0.63,0,0.63,0.63,0.63,0.33,0.01,0.33,0.33,0.33,4,3,3,0,1,1,2,50,1,6,1,5,1,5,1,0
314,Renan Lodi,La Liga,br BRA,DF,Atlético Madrid,23,1998,29,13,1181,13.1,2,2,4,2,0,0,4,0,0.7,0.7,1.8,2.5,39,32,88,0.15,0.15,0.3,0.15,0.3,0.05,0.14,0.19,0.05,0.19,31,18,14,13,4,11,27,40.7,16,22,4,18,13,44,19,1
315,David López,La Liga,es ESP,MFDF,Espanyol,31,1989,18,8,743,8.3,0,0,0,0,0,0,1,0,0.4,0.4,0.4,0.8,2,23,6,0,0,0,0,0,0.05,0.04,0.1,0.05,0.1,18,13,9,8,1,9,16,56.3,7,10,8,2,10,28,25,2
316,Diego López,La Liga,es ESP,GK,Espanyol,39,1981,36,36,3177,35.3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1,21,1
317,Javi López,La Liga,es ESP,DF,Alavés,19,2002,9,4,462,5.1,0,0,0,0,0,0,2,0,0,0,0.4,0.4,6,13,18,0,0,0,0,0,0,0.08,0.08,0,0.08,8,6,6,2,0,4,6,66.7,2,7,1,6,4,12,15,0
318,Unai López,La Liga,es ESP,MF,Rayo Vallecano,25,1995,27,13,1160,12.9,0,0,0,0,0,0,5,0,1.1,1.1,1.4,2.6,16,68,36,0,0,0,0,0,0.09,0.11,0.2,0.09,0.2,19,9,6,10,3,10,33,30.3,23,7,0,7,10,29,8,1
319,Mamadou Loum,La Liga,sn SEN,MF,Alavés,24,1996,32,26,2312,25.7,2,0,2,2,0,0,10,0,2.9,2.9,0.6,3.4,13,72,14,0.08,0,0.08,0.08,0.08,0.11,0.02,0.13,0.11,0.13,49,22,26,22,1,17,45,37.8,28,30,11,19,37,86,68,1
320,Anthony Lozano,La Liga,hn HON,FWMF,Cádiz,28,1993,31,21,1672,18.6,7,2,9,7,0,0,8,0,5.1,5,0.9,5.9,43,25,84,0.38,0.11,0.48,0.38,0.48,0.27,0.05,0.32,0.27,0.32,8,4,2,3,3,5,18,27.8,13,16,2,14,2,10,7,0
321,Florentino Luís,La Liga,pt POR,MF,Getafe,21,1999,22,9,992,11,0,1,1,0,0,0,2,0,0.1,0.1,0.3,0.4,3,33,11,0,0.09,0.09,0,0.09,0.01,0.03,0.03,0.01,0.03,42,25,22,17,3,17,35,48.6,18,21,2,19,21,63,11,1
322,José Luis Gayà,La Liga,es ESP,DF,Valencia,26,1995,24,22,1871,20.8,2,4,6,2,0,0,8,2,1.2,1.2,2.6,3.8,36,67,92,0.1,0.19,0.29,0.1,0.29,0.06,0.12,0.18,0.06,0.18,35,21,24,10,1,16,34,47.1,18,17,3,14,19,54,37,0
323,José Luis Morales,La Liga,es ESP,FWMF,Levante,34,1987,35,31,2719,30.2,13,7,20,10,3,5,7,0,14.3,10.4,5.2,15.6,100,97,241,0.43,0.23,0.66,0.33,0.56,0.47,0.17,0.65,0.34,0.52,27,17,6,9,12,12,42,28.6,30,29,0,29,4,31,7,0
324,Luismi,La Liga,es ESP,FWMF,Sevilla,20,2001,2,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
325,Andriy Lunin,La Liga,ua UKR,GK,Real Madrid,22,1999,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
326,Darwin Machís,La Liga,ve VEN,MFFW,Granada,28,1993,25,16,1376,15.3,4,2,6,4,0,0,2,0,1.8,1.8,2.3,4.1,51,35,97,0.26,0.13,0.39,0.26,0.39,0.12,0.15,0.27,0.12,0.27,23,13,11,8,4,9,23,39.1,14,10,0,10,15,38,17,0
327,Pablo Maffeo,La Liga,es ESP,DF,Mallorca,24,1997,35,35,2945,32.7,1,4,5,1,0,0,10,0,1.7,1.7,2.1,3.8,72,53,108,0.03,0.12,0.15,0.03,0.15,0.05,0.06,0.12,0.05,0.12,84,47,48,28,8,38,69,55.1,31,30,13,17,46,130,74,0
328,Nemanja Maksimović,La Liga,rs SRB,MF,Getafe,26,1995,35,34,2936,32.6,1,2,3,1,0,0,5,0,2.6,2.6,0.8,3.4,28,51,44,0.03,0.06,0.09,0.03,0.09,0.08,0.03,0.1,0.08,0.1,56,32,24,26,6,18,49,36.7,31,42,13,29,71,127,41,0
329,Hugo Mallo,La Liga,es ESP,DF,Celta Vigo,30,1991,21,21,1826,20.3,1,1,2,1,0,0,5,2,0.9,0.9,2.7,3.6,38,90,136,0.05,0.05,0.1,0.05,0.1,0.04,0.14,0.18,0.04,0.18,45,25,24,19,2,16,31,51.6,15,23,9,14,20,65,53,0
330,Mickael Malsa,La Liga,mq MTQ,MF,Levante,25,1995,26,11,1143,12.7,1,2,3,1,0,0,7,0,1.1,1.1,1.7,2.8,7,53,11,0.08,0.16,0.24,0.08,0.24,0.09,0.13,0.22,0.09,0.22,37,17,16,18,3,15,42,35.7,27,20,8,12,18,55,15,0
331,Giorgi Mamardashvili,La Liga,ge GEO,GK,Valencia,20,2000,18,18,1620,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,1
332,Reinildo Mandava,La Liga,mz MOZ,DF,Atlético Madrid,27,1994,17,15,1298,14.4,0,0,0,0,0,0,5,0,0.5,0.5,0.1,0.5,15,43,25,0,0,0,0,0,0.03,0.01,0.04,0.03,0.04,45,25,30,14,1,22,30,73.3,8,18,9,9,21,66,38,0
333,Aïssa Mandi,La Liga,dz ALG,DF,Villarreal,29,1991,17,14,1375,15.3,1,0,1,1,0,0,3,0,2.3,2.3,0.1,2.3,7,54,2,0.07,0,0.07,0.07,0.07,0.15,0,0.15,0.15,0.15,11,5,2,8,1,3,6,50,3,17,14,3,13,24,49,3
334,Maranhão,La Liga,br BRA,FWMF,Valencia,24,1996,29,8,973,10.8,1,3,4,1,0,0,3,0,3,3,2.6,5.6,19,20,62,0.09,0.28,0.37,0.09,0.37,0.28,0.24,0.52,0.28,0.52,15,11,4,6,5,5,16,31.3,11,15,0,15,7,22,13,0
335,Nikola Maraš,La Liga,rs SRB,DF,Rayo Vallecano,25,1995,16,11,1044,11.6,0,0,0,0,0,0,4,0,0,0,0.1,0.1,5,22,0,0,0,0,0,0,0,0.01,0.01,0,0.01,13,9,12,1,0,9,15,60,6,17,13,4,15,28,51,0
336,Marcelo,La Liga,br BRA,DF,Real Madrid,33,1988,12,5,525,5.8,0,2,2,0,0,0,0,0,0.2,0.2,0.7,0.9,17,47,47,0,0.34,0.34,0,0.34,0.04,0.11,0.15,0.04,0.15,8,4,2,3,3,5,10,50,5,7,2,5,1,9,11,0
337,Iván Marcone,La Liga,ar ARG,MF,Elche,31,1990,20,10,809,9,0,0,0,0,0,0,5,0,0.1,0.1,0,0.1,1,28,2,0,0,0,0,0,0.01,0,0.01,0.01,0.01,24,14,17,6,1,12,24,50,12,8,3,5,12,36,13,0
338,Óscar de Marcos,La Liga,es ESP,DF,Athletic Club,32,1989,22,19,1679,18.7,1,2,3,1,0,0,5,0,0.3,0.3,2.1,2.4,42,92,91,0.05,0.11,0.16,0.05,0.16,0.01,0.12,0.13,0.01,0.13,50,37,24,19,7,28,43,65.1,15,20,3,17,19,69,27,0
339,José Mari,La Liga,es ESP,MF,Cádiz,33,1987,11,4,386,4.3,0,0,0,0,0,0,3,1,0.3,0.3,0,0.4,8,25,5,0,0,0,0,0,0.08,0,0.08,0.08,0.08,14,7,3,10,1,7,8,87.5,1,4,1,3,7,21,2,0
340,José María Giménez,La Liga,uy URU,DF,Atlético Madrid,26,1995,24,24,2042,22.7,1,1,2,1,0,0,7,0,1.7,1.7,0.9,2.6,5,44,2,0.04,0.04,0.09,0.04,0.09,0.08,0.04,0.11,0.08,0.11,18,12,12,6,0,8,16,50,8,25,19,6,25,43,96,1
341,Mariano,La Liga,do DOM,FW,Real Madrid,27,1993,9,3,342,3.8,1,1,2,1,0,0,2,0,1.8,1.8,0.8,2.6,10,5,19,0.26,0.26,0.53,0.26,0.53,0.47,0.21,0.68,0.47,0.68,2,0,2,0,0,0,0,,0,2,0,2,1,3,3,0
342,Mika Màrmol,La Liga,es ESP,DF,Barcelona,19,2002,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
343,Roger Martí,La Liga,es ESP,FW,Levante,30,1991,29,25,2115,23.5,7,3,10,6,1,3,8,0,8.4,6.1,3.2,9.3,24,50,133,0.3,0.13,0.43,0.26,0.38,0.36,0.14,0.49,0.26,0.39,23,14,3,13,7,8,30,26.7,22,14,0,14,2,25,8,0
344,Anthony Martial,La Liga,fr FRA,FWMF,Sevilla,25,1995,9,7,490,5.4,0,1,1,0,0,0,1,0,0.4,0.4,0.1,0.5,14,11,43,0,0.18,0.18,0,0.18,0.07,0.02,0.09,0.07,0.09,2,1,0,0,2,2,6,33.3,4,4,0,4,0,2,3,0
345,Martín,La Liga,es ESP,MF,Cádiz,22,1999,6,1,115,1.3,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,1,5,0,0,0,0,0,0,0.04,0.01,0.05,0.04,0.05,2,2,0,2,0,0,0,,0,1,0,1,1,3,3,0
346,Ander Martin,La Liga,es ESP,FWMF,Real Sociedad,20,2000,5,1,88,1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,2,7,0,0,0,0,0,0.1,0.07,0.17,0.1,0.17,1,0,0,1,0,1,1,100,0,0,0,0,3,4,1,0
347,Andrés Martín,La Liga,es ESP,FWMF,Rayo Vallecano,22,1999,7,1,186,2.1,0,0,0,0,0,0,0,0,0.6,0.6,0,0.6,1,4,5,0,0,0,0,0,0.3,0,0.3,0.3,0.3,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
348,Carlos Martín,La Liga,es ESP,DF,Atlético Madrid,19,2002,1,0,6,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
349,Iván Martín,La Liga,es ESP,MFFW,Alavés,22,1999,6,2,166,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,2,9,5,0,0,0,0,0,0.05,0,0.05,0.05,0.05,1,1,1,0,0,0,1,0,1,2,0,2,1,2,1,0
350,Iñigo Martínez,La Liga,es ESP,DF,Athletic Club,30,1991,27,26,2341,26,3,0,3,3,0,0,9,2,2,2,0.5,2.5,29,78,8,0.12,0,0.12,0.12,0.12,0.08,0.02,0.09,0.08,0.09,28,13,18,7,3,14,23,60.9,9,22,10,12,39,67,143,0
351,Javi Martínez,La Liga,es ESP,MFFW,Osasuna,21,1999,26,9,879,9.8,1,1,2,1,0,0,1,0,0.8,0.8,0.6,1.4,24,28,38,0.1,0.1,0.2,0.1,0.2,0.08,0.06,0.15,0.08,0.15,21,14,8,11,2,10,29,34.5,19,6,0,6,9,30,10,0
352,Pablo Martínez,La Liga,es ESP,MF,Levante,23,1998,13,7,656,7.3,0,1,1,0,0,0,2,0,0.5,0.5,0.9,1.4,8,20,18,0,0.14,0.14,0,0.14,0.06,0.12,0.19,0.06,0.19,15,8,7,8,0,4,13,30.8,9,6,3,3,15,30,5,0
353,Omar Mascarell,La Liga,es ESP,MF,Elche,28,1993,32,30,2493,27.7,0,0,0,0,0,0,6,0,0.5,0.5,0.2,0.6,12,92,7,0,0,0,0,0,0.02,0.01,0.02,0.02,0.02,46,26,16,23,7,24,60,40,36,42,14,28,48,94,52,2
354,Jaime Mata,La Liga,es ESP,FW,Getafe,32,1988,22,4,672,7.5,1,0,1,1,0,0,7,0,1.3,1.3,0.6,1.9,6,11,61,0.13,0,0.13,0.13,0.13,0.17,0.08,0.26,0.17,0.26,7,5,3,1,3,1,9,11.1,8,4,1,3,1,8,5,0
355,Luís Maximiano,La Liga,pt POR,GK,Granada,22,1999,35,35,3136,34.8,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,3,6,50,3,0,0,0,1,4,16,2
356,Borja Mayoral,La Liga,es ESP,FW,Getafe,24,1997,18,11,1044,11.6,6,1,7,5,1,1,3,0,2.6,1.8,1.2,3,21,24,55,0.52,0.09,0.6,0.43,0.52,0.22,0.1,0.33,0.16,0.26,7,5,2,3,2,1,2,50,1,10,4,6,4,11,3,0
357,Jordi Mboula,La Liga,es ESP,FW,Mallorca,22,1999,11,5,434,4.8,0,0,0,0,0,0,2,0,0.5,0.5,0.1,0.5,13,3,30,0,0,0,0,0,0.1,0.02,0.11,0.1,0.11,8,2,3,3,2,5,9,55.6,4,7,1,6,3,11,3,0
358,Óscar Melendo,La Liga,es ESP,MFFW,Espanyol,23,1997,21,14,990,11,0,0,0,0,0,0,0,0,0.5,0.5,1.7,2.1,18,66,26,0,0,0,0,0,0.04,0.15,0.19,0.04,0.19,11,5,4,4,3,3,13,23.1,10,4,1,3,1,12,10,0
359,Gonzalo Melero,La Liga,es ESP,MF,Levante,27,1994,29,20,1692,18.8,7,2,9,5,2,2,5,0,4.2,2.6,1,3.7,19,84,39,0.37,0.11,0.48,0.27,0.37,0.22,0.05,0.28,0.14,0.19,29,16,10,15,4,16,36,44.4,20,21,8,13,7,36,22,0
360,Memphis,La Liga,nl NED,FW,Barcelona,27,1994,28,20,1851,20.6,12,2,14,8,4,5,3,0,11.2,7.3,4.4,11.7,83,72,239,0.58,0.1,0.68,0.39,0.49,0.54,0.21,0.76,0.35,0.57,10,4,2,4,4,3,13,23.1,10,9,1,8,3,13,4,0
361,Tomás Mendes,La Liga,es ESP,MF,Alavés,16,2004,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
362,Brais Méndez,La Liga,es ESP,MF,Celta Vigo,24,1997,37,36,3021,33.6,4,5,9,4,0,0,8,0,4.6,4.6,3.3,7.9,57,195,161,0.12,0.15,0.27,0.12,0.27,0.14,0.1,0.24,0.14,0.24,68,35,24,35,9,26,87,29.9,61,52,6,46,37,105,30,0
363,Édgar Méndez,La Liga,es ESP,FWMF,Alavés,31,1990,32,17,1614,17.9,1,1,2,1,0,0,6,0,1.5,1.5,2.5,4,18,31,112,0.06,0.06,0.11,0.06,0.11,0.08,0.14,0.22,0.08,0.22,25,14,11,10,4,11,34,32.4,23,16,0,16,4,29,17,0
364,Ferland Mendy,La Liga,fr FRA,DF,Real Madrid,26,1995,22,20,1734,19.3,2,1,3,2,0,0,4,0,1,1,1.4,2.5,71,99,116,0.1,0.05,0.16,0.1,0.16,0.05,0.08,0.13,0.05,0.13,24,14,11,10,3,8,14,57.1,6,8,2,6,18,42,27,3
365,Fran Mérida,La Liga,es ESP,MF,Espanyol,31,1990,10,3,266,3,0,0,0,0,0,0,2,1,0.1,0.1,0.2,0.3,4,18,4,0,0,0,0,0,0.05,0.05,0.1,0.05,0.1,7,3,5,2,0,4,10,40,6,1,0,1,6,13,1,0
366,Mikel Merino,La Liga,es ESP,MF,Real Sociedad,25,1996,34,33,2890,32.1,3,2,5,3,0,0,8,0,4.1,4.1,3.6,7.6,30,204,92,0.09,0.06,0.16,0.09,0.16,0.13,0.11,0.24,0.13,0.24,71,38,21,40,10,26,67,38.8,41,50,10,40,21,92,56,2
367,Martín Merquelanz,La Liga,es ESP,FWMF,Rayo Vallecano,26,1995,4,3,173,1.9,0,0,0,0,0,0,0,0,0.2,0.2,0.9,1.1,5,9,9,0,0,0,0,0,0.09,0.47,0.56,0.09,0.56,2,1,2,0,0,2,6,33.3,4,2,0,2,0,2,1,0
368,Matt Miazga,La Liga,us USA,DF,Alavés,26,1995,11,9,833,9.3,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.6,0,10,2,0,0,0,0,0,0.04,0.02,0.06,0.04,0.06,7,7,3,4,0,2,7,28.6,5,14,12,2,11,18,55,1
369,Miguel,La Liga,es ESP,FWMF,Alavés,21,1999,22,10,829,9.2,1,1,2,1,0,0,2,0,1.9,1.9,0.3,2.2,17,6,62,0.11,0.11,0.22,0.11,0.22,0.21,0.03,0.24,0.21,0.24,7,3,1,5,1,2,15,13.3,13,6,0,6,1,8,7,0
370,Éder Militão,La Liga,br BRA,DF,Real Madrid,23,1998,34,34,3031,33.7,1,2,3,1,0,0,5,0,2.5,2.5,1.1,3.5,22,102,15,0.03,0.06,0.09,0.03,0.09,0.07,0.03,0.11,0.07,0.11,50,32,30,12,8,20,39,51.3,19,42,20,22,52,102,107,3
