Rk,Player,League,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_per90,Ast_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
512,Adrian Šemper,Seria A,hr CRO,GK,Genoa,23,1998,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
513,Stefano Sensi,Seria A,it ITA,MFFW,Sampdoria,25,1995,11,10,754,8.4,1,0,1,1,0,0,1,0,1.1,1.1,0.8,1.9,16,34,24,0.12,0,0.12,0.12,0.12,0.13,0.1,0.23,0.13,0.23,18,9,10,6,2,10,23,43.5,13,2,0,2,6,24,4,0
514,Stefano Sensi,Seria A,it ITA,MFFW,Inter,25,1995,9,1,167,1.9,0,0,0,0,0,0,0,0,0.4,0.4,0.3,0.7,7,13,13,0,0,0,0,0,0.21,0.16,0.37,0.21,0.37,4,3,1,3,0,2,4,50,2,2,0,2,0,4,2,0
515,Luigi Sepe,Seria A,it ITA,GK,Salernitana,30,1991,16,16,1392,15.5,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0
516,Laurens Serpe,Seria A,it ITA,DF,Genoa,20,2001,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,50,1,0,0,0,0,1,1,0
517,Stephan El Shaarawy,Seria A,it ITA,FWDF,Roma,28,1992,27,8,1055,11.7,3,0,3,3,0,0,1,0,2.7,2.7,3,5.7,58,78,105,0.26,0,0.26,0.26,0.26,0.23,0.26,0.49,0.23,0.49,13,8,4,9,0,4,6,66.7,2,10,2,8,11,24,8,0
518,Aimar Sher,Seria A,se SWE,MF,Spezia,18,2002,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,1,1,0,1,3,5,1,0
519,Eldor Shomurodov,Seria A,uz UZB,FWMF,Roma,26,1995,28,5,784,8.7,3,4,7,3,0,0,2,0,4.3,4.3,3.3,7.5,28,17,85,0.34,0.46,0.8,0.34,0.8,0.49,0.38,0.87,0.49,0.87,5,4,0,4,1,1,10,10,9,8,0,8,2,7,5,0
520,Alassane Sidibe,Seria A,ci CIV,MF,Atalanta,19,2002,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
521,Arnór Sigurðsson,Seria A,is ISL,FWMF,Venezia,22,1999,9,0,183,2,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,6,4,16,0,0,0,0,0,0.04,0.02,0.06,0.04,0.06,1,1,0,1,0,1,2,50,1,2,0,2,1,2,0,0
522,Adrien Silva,Seria A,pt POR,MF,Sampdoria,32,1989,17,12,1083,12,0,1,1,0,0,0,3,1,0.3,0.3,0.4,0.7,14,57,14,0,0.08,0.08,0,0.08,0.03,0.03,0.06,0.03,0.06,24,12,14,5,5,9,33,27.3,24,15,5,10,23,47,23,0
523,Marco Silvestri,Seria A,it ITA,GK,Udinese,30,1991,35,35,3150,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,11,1
524,Giovanni Simeone,Seria A,ar ARG,FW,Hellas Verona,26,1995,35,32,2653,29.5,17,5,22,17,0,1,8,0,10.3,9.5,3.2,12.7,40,40,259,0.58,0.17,0.75,0.58,0.75,0.35,0.11,0.46,0.32,0.43,27,15,6,12,9,9,39,23.1,30,37,3,34,6,33,23,0
525,Giovanni Simeone,Seria A,ar ARG,FW,Cagliari,26,1995,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
526,Wilfried Singo,Seria A,ci CIV,DF,Torino,20,2000,35,32,2607,29,3,4,7,3,0,0,5,1,2.6,2.6,2.5,5.2,69,89,157,0.1,0.14,0.24,0.1,0.24,0.09,0.09,0.18,0.09,0.18,55,35,24,24,7,24,34,70.6,10,26,6,20,23,78,47,0
527,Salvatore Sirigu,Seria A,it ITA,GK,Genoa,34,1987,37,37,3330,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,50,1,0,0,0,0,1,19,2
528,Leo Skiri Østigård,Seria A,no NOR,DF,Genoa,21,1999,15,13,1172,13,0,0,0,0,0,0,4,2,0.3,0.3,0.2,0.5,10,38,2,0,0,0,0,0,0.02,0.01,0.04,0.02,0.04,16,9,8,7,1,9,11,81.8,2,17,10,7,8,24,55,1
529,Łukasz Skorupski,Seria A,pl POL,GK,Bologna,30,1991,36,36,3240,36,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,17,0
530,Andreas Skov Olsen,Seria A,dk DEN,FWDF,Bologna,21,1999,18,6,747,8.3,0,2,2,0,0,0,0,0,0.9,0.9,0.4,1.2,29,19,52,0,0.24,0.24,0,0.24,0.11,0.05,0.15,0.11,0.15,12,10,4,4,4,5,11,45.5,6,9,1,8,3,15,11,0
531,Milan Škriniar,Seria A,sk SVK,DF,Inter,26,1995,35,35,3150,35,3,0,3,3,0,0,3,0,3.2,3.2,0.5,3.7,34,100,31,0.09,0,0.09,0.09,0.09,0.09,0.02,0.11,0.09,0.11,47,27,26,17,4,24,42,57.1,18,36,25,11,25,72,90,1
532,Chris Smalling,Seria A,eng ENG,DF,Roma,31,1989,27,23,2091,23.2,3,0,3,3,0,0,0,0,2.4,2.4,0.4,2.8,4,39,5,0.13,0,0.13,0.13,0.13,0.1,0.02,0.12,0.1,0.12,36,23,28,8,0,18,25,72,7,32,24,8,26,62,92,1
533,Brandon Soppy,Seria A,fr FRA,DFMF,Udinese,19,2002,28,7,777,8.6,0,0,0,0,0,0,4,0,0.4,0.4,0.2,0.7,25,17,50,0,0,0,0,0,0.05,0.03,0.08,0.05,0.08,20,9,8,10,2,11,16,68.8,5,10,2,8,5,25,9,1
534,Roberto Soriano,Seria A,it ITA,MF,Bologna,30,1991,35,32,2622,29.1,0,4,4,0,0,0,6,2,2.1,2.1,4.8,6.9,48,134,145,0,0.14,0.14,0,0.14,0.07,0.16,0.24,0.07,0.24,57,30,27,22,8,17,56,30.4,39,37,3,34,22,79,32,0
535,Riccardo Sottil,Seria A,it ITA,FW,Fiorentina,22,1999,24,14,1239,13.8,3,2,5,3,0,0,4,1,2.5,2.5,2.5,5,81,39,126,0.22,0.15,0.36,0.22,0.36,0.18,0.18,0.36,0.18,0.36,9,4,4,4,1,3,9,33.3,6,3,0,3,1,10,2,0
536,Matìas Soulé,Seria A,ar ARG,FW,Juventus,18,2003,2,0,5,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,1,2,1,0,0,0,0,0,1.47,0,1.47,1.47,1.47,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
537,Adama Soumaoro,Seria A,fr FRA,DF,Bologna,29,1992,28,26,2266,25.2,0,0,0,0,0,0,6,2,0.9,0.9,0,0.9,16,61,10,0,0,0,0,0,0.03,0,0.04,0.03,0.04,15,5,5,8,2,4,9,44.4,5,22,16,6,34,49,95,0
538,Leonardo Spinazzola,Seria A,it ITA,DF,Roma,28,1993,3,2,127,1.4,0,0,0,0,0,0,1,0,0,0,0.1,0.2,4,4,10,0,0,0,0,0,0.03,0.09,0.12,0.03,0.12,0,0,0,0,0,0,1,0,1,4,1,3,0,0,3,0
539,Marco Sportiello,Seria A,it ITA,GK,Atalanta,29,1992,5,5,450,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
540,Luca Stanga,Seria A,it ITA,DF,Milan,19,2002,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
541,Riccardo Stivanello,Seria A,it ITA,DF,Bologna,17,2004,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,100,0,2,2,0,0,1,6,0
542,Petar Stojanović,Seria A,si SVN,DF,Empoli,25,1995,33,32,2735,30.4,1,1,2,1,0,0,11,1,0.6,0.6,3.2,3.8,94,174,110,0.03,0.03,0.07,0.03,0.07,0.02,0.11,0.13,0.02,0.13,96,63,55,32,9,59,114,51.8,55,39,13,26,27,123,65,1
543,Thomas Strakosha,Seria A,al ALB,GK,Lazio,26,1995,23,23,2070,23,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,2
544,Stefan Strandberg,Seria A,no NOR,DF,Salernitana,31,1990,11,11,933,10.4,0,0,0,0,0,0,2,1,0.4,0.4,0.3,0.8,8,53,1,0,0,0,0,0,0.04,0.03,0.07,0.04,0.07,13,8,10,3,0,8,11,72.7,3,15,13,2,9,22,49,0
545,Dávid Strelec,Seria A,sk SVK,FWMF,Spezia,20,2001,10,7,502,5.6,1,0,1,1,0,0,0,0,0.5,0.5,0.9,1.3,13,15,21,0.18,0,0.18,0.18,0.18,0.08,0.15,0.24,0.08,0.24,4,4,1,2,1,2,9,22.2,7,8,1,7,2,6,1,0
546,Kevin Strootman,Seria A,nl NED,MF,Cagliari,31,1990,10,7,640,7.1,0,0,0,0,0,0,4,0,0,0,0.2,0.2,6,38,6,0,0,0,0,0,0,0.03,0.03,0,0.03,8,4,2,4,2,5,12,41.7,7,11,2,9,10,18,15,0
547,Jens Stryger Larsen,Seria A,dk DEN,DF,Udinese,30,1991,11,8,684,7.6,0,1,1,0,0,0,0,0,0.5,0.5,0.8,1.3,8,16,20,0,0.13,0.13,0,0.13,0.07,0.11,0.18,0.07,0.18,5,2,3,1,1,2,3,66.7,1,2,0,2,4,9,17,0
548,Leo Štulac,Seria A,si SVN,MF,Empoli,26,1994,23,8,833,9.3,2,2,4,2,0,0,1,0,0.2,0.2,0.4,0.6,5,43,6,0.22,0.22,0.43,0.22,0.43,0.03,0.04,0.07,0.03,0.07,13,6,5,6,2,7,19,36.8,12,6,2,4,8,21,15,0
549,Stefano Sturaro,Seria A,it ITA,MF,Genoa,28,1993,25,24,1766,19.6,0,0,0,0,0,0,12,0,0.5,0.5,0.8,1.3,10,62,53,0,0,0,0,0,0.03,0.04,0.07,0.03,0.07,43,26,16,16,11,22,48,45.8,26,25,1,24,15,58,29,2
550,Isaac Success,Seria A,ng NGA,FWMF,Udinese,25,1996,22,11,911,10.1,2,6,8,2,0,0,1,1,2.1,2.1,3.3,5.4,16,22,84,0.2,0.59,0.79,0.2,0.79,0.21,0.32,0.53,0.21,0.53,5,2,0,3,2,1,5,20,4,2,0,2,2,7,6,0
551,Vladyslav Supriaha,Seria A,ua UKR,FW,Sampdoria,21,2000,1,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
552,Bosko Sutalo,Seria A,hr CRO,DF,Hellas Verona,21,2000,24,6,920,10.2,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,15,33,17,0,0,0,0,0,0.02,0,0.02,0.02,0.02,20,13,11,6,3,8,16,50,8,10,5,5,17,37,39,0
553,Mattias Svanberg,Seria A,se SWE,MF,Bologna,22,1999,36,31,2564,28.5,3,3,6,3,0,0,7,0,2.1,2.1,2.8,4.9,39,103,57,0.11,0.11,0.21,0.11,0.21,0.07,0.1,0.17,0.07,0.17,39,15,15,16,8,16,54,29.6,38,31,9,22,28,67,34,0
554,Michael Svoboda,Seria A,at AUT,DF,Venezia,22,1998,18,13,1236,13.7,0,0,0,0,0,0,2,1,1.1,1.1,0,1.1,11,42,1,0,0,0,0,0,0.08,0,0.08,0.08,0.08,33,17,26,6,1,18,32,56.3,14,27,15,12,10,43,61,5
555,Wojciech Szczęsny,Seria A,pl POL,GK,Juventus,31,1990,33,33,2970,33,0,0,0,0,0,0,2,0,0,0,0.1,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,50,1,0,0,0,0,1,8,1
556,Adrien Tameze,Seria A,cm CMR,MFDF,Hellas Verona,27,1994,38,26,2574,28.6,4,2,6,4,0,0,4,0,1.2,1.2,1.9,3.1,55,134,96,0.14,0.07,0.21,0.14,0.21,0.04,0.07,0.11,0.04,0.11,52,29,24,21,7,20,59,33.9,39,40,5,35,52,104,41,0
557,Ciprian Tătărușanu,Seria A,ro ROU,GK,Milan,35,1986,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1
558,Filippo Terracciano,Seria A,it ITA,DF,Hellas Verona,18,2003,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
559,Pietro Terracciano,Seria A,it ITA,GK,Fiorentina,31,1990,32,31,2862,31.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,2,2,20,1
560,Aleksa Terzić,Seria A,rs SRB,DF,Fiorentina,21,1999,14,1,274,3,0,1,1,0,0,0,1,0,0,0,0.4,0.4,10,13,23,0,0.33,0.33,0,0.33,0,0.14,0.14,0,0.14,8,5,3,3,2,4,7,57.1,3,7,0,7,4,12,5,0
561,Tanner Tessmann,Seria A,us USA,MF,Venezia,19,2001,20,6,680,7.6,0,0,0,0,0,0,1,1,0.6,0.6,0.1,0.8,12,23,18,0,0,0,0,0,0.09,0.02,0.1,0.09,0.1,11,5,4,6,1,5,14,35.7,9,19,9,10,5,16,22,0
562,Arthur Theate,Seria A,be BEL,DF,Bologna,21,2000,31,28,2424,26.9,2,1,3,2,0,0,6,0,1.5,1.5,0.6,2.1,37,107,17,0.07,0.04,0.11,0.07,0.11,0.05,0.02,0.08,0.05,0.08,33,19,26,3,4,14,31,45.2,17,29,16,13,42,75,69,0
563,Morten Thorsby,Seria A,no NOR,MF,Sampdoria,25,1996,35,35,2943,32.7,3,1,4,3,0,0,10,0,3.2,3.2,1.1,4.3,18,88,51,0.09,0.03,0.12,0.09,0.12,0.1,0.03,0.13,0.1,0.13,46,26,15,23,8,28,56,50,28,37,12,25,25,71,39,0
564,Jeremy Toljan,Seria A,de GER,DF,Sassuolo,26,1994,20,15,1399,15.5,0,1,1,0,0,0,2,0,0.1,0.1,1.3,1.4,36,53,78,0,0.06,0.06,0,0.06,0,0.09,0.09,0,0.09,18,10,12,4,2,13,20,65,7,12,5,7,12,30,41,0
565,Rafael Tolói,Seria A,it ITA,DF,Atalanta,30,1990,20,16,1438,16,1,1,2,1,0,0,6,0,1.1,1.1,0.5,1.6,12,90,14,0.06,0.06,0.13,0.06,0.13,0.07,0.03,0.1,0.07,0.1,38,15,12,15,11,24,39,61.5,15,23,11,12,26,64,35,0
566,Takehiro Tomiyasu,Seria A,jp JPN,DF,Bologna,22,1998,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0.73,0.73,0,0.73,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0
567,Fikayo Tomori,Seria A,eng ENG,DF,Milan,23,1997,31,30,2718,30.2,0,0,0,0,0,0,4,0,1.1,1.1,0.1,1.2,14,82,5,0,0,0,0,0,0.04,0,0.04,0.04,0.04,73,44,36,34,3,18,26,69.2,8,37,23,14,45,118,84,1
568,Sandro Tonali,Seria A,it ITA,MF,Milan,21,2000,36,31,2600,28.9,5,2,7,5,0,0,9,0,4.1,4.1,4,8.1,51,141,46,0.17,0.07,0.24,0.17,0.24,0.14,0.14,0.28,0.14,0.28,54,37,23,25,6,21,41,51.2,20,26,8,18,34,88,19,0
569,Lorenzo Tonelli,Seria A,it ITA,DF,Empoli,31,1990,14,8,870,9.7,0,0,0,0,0,0,4,0,0.4,0.4,0.3,0.7,7,43,3,0,0,0,0,0,0.04,0.03,0.07,0.04,0.07,17,9,11,4,2,6,13,46.2,7,14,8,6,19,36,28,2
570,Ernesto Torregrossa,Seria A,ve VEN,FW,Sampdoria,29,1992,10,0,116,1.3,0,0,0,0,0,0,1,0,0,0,0.1,0.1,2,4,14,0,0,0,0,0,0,0.06,0.06,0,0.06,2,1,1,0,1,1,2,50,1,0,0,0,0,2,1,0
571,Lucas Torreira,Seria A,uy URU,MF,Fiorentina,25,1996,31,26,2195,24.4,5,1,6,5,0,0,10,1,5.3,5,2.1,7.1,10,125,30,0.21,0.04,0.25,0.21,0.25,0.22,0.09,0.3,0.2,0.29,37,29,13,21,3,18,40,45,22,18,1,17,26,63,18,0
572,Abdoulaye Touré,Seria A,fr FRA,MF,Genoa,27,1994,8,6,430,4.8,0,0,0,0,0,0,1,0,0.1,0.1,0,0.2,2,17,4,0,0,0,0,0,0.03,0.01,0.04,0.03,0.04,12,4,3,8,1,5,11,45.5,6,6,1,5,4,16,6,0
573,Simone Trimboli,Seria A,it ITA,MF,Sampdoria,19,2002,5,0,65,0.7,0,0,0,0,0,0,1,0,0,0,0.4,0.4,2,6,4,0,0,0,0,0,0,0.5,0.5,0,0.5,2,1,2,0,0,2,2,100,0,0,0,0,2,4,0,0
574,Axel Tuanzebe,Seria A,eng ENG,DF,Napoli,23,1997,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0
575,Iyenoma Udogie,Seria A,it ITA,DF,Udinese,18,2002,35,29,2477,27.5,5,3,8,5,0,0,4,0,4.4,4.4,2.3,6.7,56,89,113,0.18,0.11,0.29,0.18,0.29,0.16,0.08,0.24,0.16,0.24,64,40,30,27,7,33,60,55,27,39,6,33,27,91,42,0
576,Maximilian Ullmann,Seria A,at AUT,DF,Venezia,25,1996,5,2,246,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,4,2,2,7,0
577,Kacper Urbanski,Seria A,pl POL,MF,Bologna,16,2004,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,0,2,2,100,0,2,0,2,0,3,0,0
578,Antonio Vacca,Seria A,it ITA,MF,Venezia,31,1990,21,15,1064,11.8,0,0,0,0,0,0,5,0,0,0,0.3,0.3,9,56,7,0,0,0,0,0,0,0.03,0.03,0,0.03,36,20,24,10,2,14,36,38.9,22,16,8,8,20,56,16,0
579,Zinho Vanheusden,Seria A,be BEL,DF,Genoa,22,1999,14,11,989,11,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,11,26,5,0,0,0,0,0,0.01,0.01,0.02,0.01,0.02,18,6,12,5,1,8,14,57.1,6,19,14,5,23,41,42,0
580,Johan Vásquez,Seria A,mx MEX,DF,Genoa,22,1998,28,27,2279,25.3,1,0,1,1,0,0,7,0,0.8,0.8,0.1,0.9,12,62,9,0.04,0,0.04,0.04,0.04,0.03,0,0.04,0.03,0.04,79,46,44,32,3,48,75,64,27,32,10,22,42,121,85,0
581,Denis Vavro,Seria A,sk SVK,DF,Lazio,25,1996,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
582,Matías Vecino,Seria A,uy URU,MF,Inter,29,1991,17,2,377,4.2,1,0,1,1,0,0,2,0,1.4,1.4,0.9,2.3,10,29,14,0.24,0,0.24,0.24,0.24,0.32,0.22,0.54,0.32,0.54,7,5,2,3,2,3,9,33.3,6,10,1,9,4,11,7,0
583,Miguel Veloso,Seria A,pt POR,MF,Hellas Verona,35,1986,22,17,1343,14.9,0,3,3,0,0,0,7,1,0.5,0.5,1.5,2,31,103,13,0,0.2,0.2,0,0.2,0.04,0.1,0.14,0.04,0.14,23,15,4,17,2,10,16,62.5,6,18,5,13,11,34,18,1
584,Lorenzo Venuti,Seria A,it ITA,DF,Fiorentina,26,1995,23,20,1571,17.5,0,0,0,0,0,0,4,0,0.2,0.2,0.3,0.5,28,68,53,0,0,0,0,0,0.01,0.02,0.03,0.01,0.03,25,10,13,10,2,14,24,58.3,10,13,4,9,5,30,27,0
585,Daniele Verde,Seria A,it ITA,FWMF,Spezia,25,1996,33,21,1957,21.7,8,6,14,7,1,2,2,0,5.4,3.9,4.9,8.8,51,71,98,0.37,0.28,0.64,0.32,0.6,0.25,0.23,0.48,0.18,0.4,11,4,8,2,1,9,20,45,11,17,2,15,18,29,8,0
586,Simone Verdi,Seria A,it ITA,MFFW,Torino,29,1992,3,0,46,0.5,1,0,1,1,0,0,0,0,0.2,0.2,0,0.3,0,1,5,1.96,0,1.96,1.96,1.96,0.44,0.06,0.5,0.44,0.5,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
587,Simone Verdi,Seria A,it ITA,FWMF,Salernitana,29,1992,15,11,829,9.2,5,0,5,4,1,1,3,0,3.4,2.6,1.3,4,35,37,38,0.54,0,0.54,0.43,0.43,0.37,0.15,0.52,0.28,0.43,12,8,5,2,5,9,20,45,11,4,0,4,3,15,1,0
588,Jordan Veretout,Seria A,fr FRA,MF,Roma,28,1993,36,26,2319,25.8,4,8,12,3,1,2,6,0,4.6,3.1,5.4,8.5,49,164,70,0.16,0.31,0.47,0.12,0.43,0.18,0.21,0.39,0.12,0.33,34,25,20,12,2,15,39,38.5,24,12,1,11,27,61,22,1
589,Edoardo Vergani,Seria A,it ITA,FWMF,Salernitana,20,2001,6,1,102,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,,0,2,2,0,0,2,2,0
590,Valerio Verre,Seria A,it ITA,MFFW,Sampdoria,27,1994,11,6,420,4.7,0,0,0,0,0,0,0,0,0.8,0.8,0.2,1,12,34,24,0,0,0,0,0,0.17,0.05,0.22,0.17,0.22,7,5,1,4,2,4,9,44.4,5,7,0,7,0,7,5,0
591,Valerio Verre,Seria A,it ITA,MF,Empoli,27,1994,8,4,310,3.4,0,1,1,0,0,0,2,1,0.6,0.6,0.6,1.2,14,25,23,0,0.29,0.29,0,0.29,0.18,0.16,0.34,0.18,0.34,4,2,3,1,0,2,7,28.6,5,2,0,2,1,5,0,0
592,Freddie Veseli,Seria A,al ALB,DF,Salernitana,28,1992,9,8,596,6.6,0,0,0,0,0,0,3,1,0,0,0,0,2,12,5,0,0,0,0,0,0,0,0,0,0,7,2,4,3,0,5,6,83.3,1,10,5,5,4,11,19,0
593,Guglielmo Vicario,Seria A,it ITA,GK,Empoli,24,1996,38,38,3420,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,100,0,1,0,1,1,2,21,1
594,Arturo Vidal,Seria A,cl CHI,MF,Inter,34,1987,28,2,741,8.2,1,1,2,1,0,0,3,0,2,2,1.6,3.5,11,53,35,0.12,0.12,0.24,0.12,0.24,0.24,0.19,0.43,0.24,0.43,26,10,16,9,1,9,26,34.6,17,13,5,8,7,33,7,1
595,Ronaldo Vieira,Seria A,gw GNB,MF,Sampdoria,23,1998,14,4,495,5.5,0,0,0,0,0,0,3,0,,,,,,,,0,0,0,0,0,,,,,,,6,,,,,,,,,,,5,,,
596,Luca Vignali,Seria A,it ITA,DFMF,Spezia,25,1996,2,1,85,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,3,0,0,0,1,2,1,0
597,Emanuel Vignato,Seria A,it ITA,MFDF,Bologna,20,2000,24,3,594,6.6,0,1,1,0,0,0,2,0,0.3,0.3,2.2,2.4,22,55,37,0,0.15,0.15,0,0.15,0.04,0.33,0.36,0.04,0.36,12,7,5,7,0,6,13,46.2,7,2,0,2,2,14,5,0
598,Matías Viña,Seria A,uy URU,DFFW,Roma,23,1997,26,18,1565,17.4,0,1,1,0,0,0,2,0,0.6,0.6,1.1,1.7,41,74,68,0,0.06,0.06,0,0.06,0.03,0.06,0.1,0.03,0.1,46,30,27,14,5,29,59,49.2,30,26,3,23,25,71,33,0
599,Nicolas Viola,Seria A,it ITA,MF,Bologna,31,1989,6,1,102,1.1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0.03,0,0.03,0.03,0.03,2,2,1,1,0,1,2,50,1,1,1,0,0,2,1,0
600,Mattia Viti,Seria A,it ITA,DF,Empoli,19,2002,20,16,1491,16.6,0,0,0,0,0,0,3,1,0.4,0.4,0,0.4,10,45,3,0,0,0,0,0,0.02,0,0.03,0.02,0.03,28,16,16,9,3,15,24,62.5,9,28,25,3,29,57,69,1
601,Dušan Vlahović,Seria A,rs SRB,FW,Fiorentina,21,2000,21,21,1857,20.6,17,2,19,12,5,6,2,0,12.9,8.2,1.8,9.9,18,40,138,0.82,0.1,0.92,0.58,0.68,0.62,0.09,0.71,0.4,0.48,5,0,0,2,3,2,11,18.2,9,6,2,4,1,6,16,0
602,Dušan Vlahović,Seria A,rs SRB,FW,Juventus,21,2000,15,12,1076,12,7,1,8,7,0,0,2,0,5.2,5.2,1.1,6.3,15,16,113,0.59,0.08,0.67,0.59,0.67,0.44,0.09,0.53,0.44,0.53,0,0,0,0,0,0,4,0,4,3,0,3,0,0,7,0
603,Mërgim Vojvoda,Seria A,xk KVX,DF,Torino,26,1995,29,22,1976,22,0,3,3,0,0,0,3,0,1.2,1.2,2.3,3.5,44,114,87,0,0.14,0.14,0,0.14,0.05,0.1,0.16,0.05,0.16,38,23,23,11,4,20,36,55.6,16,27,8,19,20,58,51,0
604,Cristian Volpato,Seria A,it ITA,FWMF,Roma,17,2003,3,0,38,0.4,1,0,1,1,0,0,0,0,0.1,0.1,0,0.1,4,4,7,2.37,0,2.37,2.37,2.37,0.23,0.11,0.34,0.23,0.34,1,1,0,0,1,1,1,100,0,0,0,0,0,1,0,0
605,Stefan de Vrij,Seria A,nl NED,DF,Inter,29,1992,30,28,2410,26.8,0,0,0,0,0,0,3,0,2.6,2.6,0,2.6,15,72,1,0,0,0,0,0,0.1,0,0.1,0.1,0.1,38,29,22,16,0,12,17,70.6,5,17,8,9,32,70,52,0
606,Walace,Seria A,br BRA,MF,Udinese,26,1995,36,33,2970,33,1,0,1,1,0,0,6,1,1.5,1.5,1.8,3.3,42,167,20,0.03,0,0.03,0.03,0.03,0.04,0.05,0.1,0.04,0.1,83,49,37,38,8,50,113,44.2,63,51,5,46,54,137,32,1
